uid;name;nodes;ways;relations
"3956215";"Андрій Козій";"11";"1";"0"
"11172796";"Алексей Штефан";"11";"0";"0"
"12276327";"Rassol2";"11";"2";"0"
"2062777";"Zharik";"11";"1";"0"
"8938557";"randh1";"11";"1";"0"
"5698294";"Васильченко Андрей Владимирович";"11";"0";"0"
"236673";"lynxnake";"11";"0";"0"
"5677868";"Олег486";"11";"0";"0"
"5807422";"krivbas1775";"11";"1";"0"
"3290462";"Lenlay";"11";"2";"0"
"12336387";"Kak Tam Tebя";"11";"1";"0"
"1821750";"bublik1978";"11";"3";"0"
"11116336";"csapko";"11";"8";"0"
"535770";"vkopitsa";"11";"1";"0"
"3338048";"vshuba";"11";"1";"0"
"3038543";"kolja24";"11";"6";"0"
"3612547";"alposster";"11";"0";"0"
"1384440";"Маргарита Гаращенко";"11";"0";"0"
"850372";"Sevar";"11";"0";"0"
"3472040";"Александр Невидомский";"11";"1";"0"
"5743711";"eVoMuXEu";"11";"4";"0"
"9653757";"Hotel California";"11";"1";"0"
"10140066";"MaxTkachenko";"11";"5";"0"
"10333705";"ubazinga";"11";"6";"0"
"6895779";"Roman852963";"11";"2";"0"
"107052";"Joseph Chereshnovsky";"11";"0";"0"
"2533962";"Alvaro_Roux";"11";"1";"0"
"4865212";"Мак Сим";"11";"0";"0"
"12186704";"Зноб-Новгородська селищна рада";"11";"2";"0"
"619311";"surprisean";"11";"3";"0"
"6393877";"Pomka13";"11";"2";"0"
"5696699";"Гоша68";"11";"7";"0"
"810293";"Alexander1";"11";"0";"0"
"2954454";"alproot";"11";"0";"0"
"4658889";"Yukhym Kuzmich";"11";"0";"0"
"4351488";"AVL4OSM";"11";"0";"0"
"11500480";"Opolska";"11";"3";"0"
"4005600";"20Vladimir";"11";"1";"0"
"10616277";"ZeusF1";"11";"6";"0"
"4063987";"8ZULU8";"11";"0";"0"
"5451619";"Nazar_Lapshin";"11";"0";"0"
"4360466";"AFCrio";"11";"2";"0"
"86504";"Thomas8122";"11";"6";"2"
"3229023";"VitTurov";"11";"1";"0"
"3901771";"YAlexandra";"11";"1";"0"
"1203565";"trtycoon_gmail";"11";"5";"0"
"5205369";"nnastia";"11";"1";"0"
"707138";"Mac_Low";"11";"1";"0"
"3327611";"VdkKzk";"11";"0";"0"
"472204";"prostosergik";"11";"2";"0"
"8298982";"V_E_S";"11";"6";"0"
"2099729";"dmode90";"11";"0";"0"
"2440783";"AlexCross";"11";"0";"0"
"618037";"kukharski";"11";"0";"0"
"1771871";"Eva_Smile";"11";"0";"0"
"6339968";"nikitailiin";"11";"2";"0"
"4753439";"dmsolo93";"11";"1";"0"
"2885758";"ser1483";"11";"4";"0"
"2279002";"e_barreira";"11";"3";"0"
"2552325";"ufarus";"11";"7";"0"
"547320";"Waldseemüller";"11";"8";"0"
"4781018";"vvs782010";"11";"3";"0"
"12112796";"mtven18";"11";"2";"0"
"930418";"qwewq";"11";"1";"0"
"915498";"waldviertlerkartograph";"11";"1";"0"
"434927";"fndoder";"11";"1";"0"
"5592573";"ceever";"11";"2";"0"
"10253172";"YuriiVO";"11";"78";"0"
"840885";"Olms";"11";"0";"0"
"3820602";"Andy-it-";"11";"0";"0"
"2808282";"Макс Фадєєв";"11";"2";"0"
"13436";"hkucharek";"11";"2";"0"
"11660684";"Andrii Vlasenko";"11";"4";"0"
"7589380";"Юра Тхоровський";"11";"0";"0"
"3662312";"rustem733";"11";"1";"0"
"10285122";"VIJETH KLR";"11";"1";"0"
"4309604";"See My Travel";"11";"2";"0"
"4885835";"Энвер Омурбеков";"11";"0";"0"
"9894956";"Geek123";"11";"3";"0"
"205723";"Shah";"11";"0";"0"
"3035011";"Yaroslav  Babiy";"11";"2";"0"
"1343332";"ытя";"10";"1";"0"
"8665112";"Anton Litvinov";"10";"0";"0"
"779276";"Alviora";"10";"3";"0"
"6549092";"Tanmal";"10";"0";"0"
"10057069";"karastee";"10";"2";"0"
"8467960";"SL0308";"10";"0";"0"
"13530585";"Gleeeb";"10";"2";"0"
"2344519";"Robotnikmajowy";"10";"12";"0"
"387528";"sinups";"10";"3";"0"
"4799538";"Sid2";"10";"0";"0"
"3241618";"Maxim Panyushkin";"10";"10";"0"
"12180515";"ArtemKolyda";"10";"1";"0"
"7834642";"Lex Futur";"10";"0";"0"
"2780497";"wojtasc4";"10";"1";"0"
"573593";"inglar";"10";"6";"0"
"5072047";"Дмитрий Негода";"10";"2";"0"
"2965716";"viktoria desiuk";"10";"1";"0"
"2433839";"kip9";"10";"2";"0"
"376652";"Andrii";"10";"1";"0"
"2056109";"olkohome";"10";"1";"0"
"5182451";"Dmitriy Ostrovtsov";"10";"0";"0"
"4762919";"Andrey Basevich";"10";"0";"0"
"214969";"AndrewBuck";"10";"37";"0"
"6683387";"Olexandr Moskovchuk";"10";"0";"0"
"10383283";"Luniul";"10";"3";"0"
"9610343";"hwq45075";"10";"0";"0"
"547605";"kostya_n";"10";"0";"0"
"5046513";"ЮрикБ";"10";"187";"0"
"501320";"VictorMerik";"10";"0";"0"
"3943359";"Gustavo Cunha";"10";"0";"0"
"876066";"actionx123";"10";"0";"0"
"4629837";"Sergey Bajin";"10";"0";"0"
"3838497";"dmitry_suhov";"10";"3";"0"
"10540338";"Nino06041983";"10";"40";"0"
"9344587";"Aesthet_v";"10";"2";"1"
"5032343";"Olexiy Tkachenko94";"10";"0";"0"
"9457356";"bogo8a";"10";"3";"0"
"7100843";"gurivan";"10";"2";"0"
"883870";"azhgirei";"10";"1";"0"
"7479549";"moonbear";"10";"1";"0"
"377659";"bwowa";"10";"0";"0"
"3669689";"ვახო";"10";"2";"105"
"3838225";"Cook01";"10";"0";"0"
"10217592";"lexims";"10";"15";"0"
"2554511";"cepgi";"10";"0";"0"
"10356966";"Юджын";"10";"1";"0"
"2601101";"Chystenebo";"10";"1";"0"
"2473796";"Wasp-city";"10";"182";"1"
"11200278";"MadMax332259";"10";"4";"0"
"1855629";"Arny_zp";"10";"2";"0"
"2082188";"Antissimo";"10";"13";"1"
"4774654";"Walter2003";"10";"0";"0"
"9491125";"Орион2019";"10";"0";"0"
"2083917";"lamcheg";"10";"3";"0"
"3444788";"Serg Svk";"10";"1";"0"
"2069509";"plast_alex";"10";"0";"0"
"4751182";"Влад ☜☆☞";"10";"0";"0"
"3182475";"YurGo";"10";"0";"0"
"5603327";"WhitemanSS";"10";"2";"0"
"7446867";"Олег Миронюк";"10";"1";"0"
"11580326";"Us01";"10";"1";"0"
"5853411";"j1scad";"10";"0";"0"
"6409137";"Ryzen";"10";"98";"0"
"2850275";"MonisiaMisia";"10";"4";"0"
"4703362";"ValerijTeptuk";"10";"0";"0"
"6492047";"ollaza";"10";"8";"0"
"2168652";"a_salnik";"10";"0";"0"
"3787678";"Valentin Burdeiniy";"10";"4";"0"
"4497774";"Виталий Зирюкин";"10";"21";"0"
"9107925";"7Since";"10";"1";"0"
"218108";"Geny";"10";"0";"0"
"8276608";"KingVoids";"10";"2";"0"
"13998";"knusperfrosch";"10";"0";"0"
"9180496";"AleSha52";"10";"0";"0"
"1941732";"yagunin";"10";"2";"0"
"756479";"Rumba";"10";"1";"0"
"2598273";"el Studio";"10";"0";"0"
"11779052";"Ваш Сарказм";"10";"0";"0"
"11565796";"San4es-Dubna";"10";"0";"0"
"203838";"Sasha_Nahayko_oldprofile";"10";"0";"0"
"10146190";"Guest House Ivanna";"10";"1";"0"
"6461778";"Антон Линник 15410321";"10";"0";"0"
"12360223";"Grand Vip";"10";"4";"0"
"8689529";"tolik_one_love";"10";"0";"0"
"292453";"xDemon";"10";"0";"0"
"11402557";"Meem_n";"10";"0";"0"
"2779091";"isvd";"10";"0";"0"
"13125507";"Vladivostok3818";"10";"4";"0"
"452716";"iborvas";"10";"0";"0"
"10892422";"Alderney";"10";"1";"0"
"5679365";"Майк Пайк";"10";"0";"0"
"190711";"av223119";"10";"0";"0"
"9917120";"VipeRms";"10";"0";"0"
"5354933";"Павел Иванченко";"10";"1";"0"
"5277793";"Nik58";"10";"1";"0"
"11870244";"kintano";"10";"32";"0"
"1910262";"Olexii Babeshko";"10";"0";"0"
"4604593";"Nina Reznichenko";"10";"0";"0"
"4496885";"Александр Владимирови4";"10";"6";"0"
"3463069";"San40S";"10";"1";"0"
"3426895";"sofist22";"10";"0";"0"
"6871";"smsm1";"10";"0";"0"
"1979402";"nastia_shevchuk";"10";"0";"0"
"4416884";"Иван Итралигатор";"10";"0";"0"
"6705459";"mRWiNeT";"10";"0";"0"
"11594186";"MrDemkoko";"10";"0";"0"
"4752695";"Anastasii";"10";"0";"0"
"5778582";"Victor Komlev";"10";"1";"7"
"2841662";"Fongolcs";"10";"3";"0"
"8323621";"Ilya0885";"10";"0";"0"
"1697";"nickb";"10";"0";"0"
"1261533";"jurez07";"10";"0";"0"
"1993842";"Tos Alles";"10";"4";"0"
"1994843";"nickispeaki";"10";"0";"0"
"8635934";"osm_poi_matchmaker";"10";"2";"0"
"3321250";"Roman Ilkiv";"10";"3";"0"
"10149226";"Dimon0210";"10";"3";"0"
"3234389";"Александр Телегин";"10";"0";"0"
"9588580";"yterle";"10";"6";"0"
"3081327";"grigs44";"10";"1";"0"
"4292739";"Тарас Федорович";"10";"0";"0"
"11934481";"letsdance77";"10";"1";"1"
"6380312";"abrvvalg";"10";"4";"0"
"5681971";"Max Side";"10";"2";"0"
"8440777";"Twintusk";"10";"2";"0"
"3457396";"Володимир Зелений";"10";"1";"0"
"699195";"mr_const";"10";"0";"0"
"389892";"Vitalavto73";"10";"4";"0"
"11747744";"Habardium";"10";"5";"0"
"3753179";"kolkov56";"10";"3";"0"
"1336044";"just_gos";"10";"2";"0"
"4057420";"Alexandrtlpsky";"10";"2";"0"
"4073860";"Лариса09";"10";"3";"0"
"4583520";"Lesiksafiras";"10";"0";"0"
"10180425";"bosyak76";"10";"3";"0"
"3697766";"Sumy Ukrtelecom";"10";"4";"7"
"3314887";"BMEEOFTAT43-U9Y9J3";"10";"1";"0"
"9509081";"evpon";"10";"12";"0"
"4432894";"Semenoid";"10";"0";"0"
"13237972";"Иван Селищев";"10";"5";"0"
"3182086";"gviken";"10";"0";"0"
"427807";"Tungmar";"10";"5";"0"
"2007930";"bjakushka";"10";"1";"0"
"1317108";"Roland Pallai";"10";"1";"0"
"7588836";"MI$HA";"10";"0";"0"
"6146200";"Sextazy";"10";"0";"0"
"5518531";"hgfhg";"10";"1";"0"
"331305";"sbrytskyy";"10";"0";"0"
"4668646";"Admin Kostoprav";"10";"0";"0"
"8848405";"Snuffkin";"10";"3";"0"
"3270039";"dmitriispb1206";"10";"2";"11"
"10784154";"Leonmaps";"10";"2";"0"
"5291744";"Максим Т";"10";"5";"0"
"2808000";"Jammm";"10";"4";"0"
"9103022";"YatsukYS";"10";"2";"0"
"8909";"mvexel";"10";"1";"0"
"9018622";"AnriList";"10";"1";"0"
"6787432";"Роман Горобец";"10";"3";"0"
"10253519";"Maxidrom";"10";"0";"0"
"376744";"Pestario";"10";"0";"0"
"4489499";"Артур Кременчуг";"10";"0";"0"
"9503833";"Yra 101";"10";"0";"0"
"2268948";"Levchenko";"10";"3";"0"
"404984";"Andrej Shakhraj";"10";"0";"0"
"3415191";"Funtik8323";"10";"4";"0"
"11979069";"curaete";"10";"15";"25"
"675035";"Asi-ck";"10";"1";"0"
"391248";"Menschenkindlein";"10";"6";"0"
"7673911";"MuhinSerg";"10";"0";"0"
"2626838";"PhoenixUA";"10";"1";"0"
"5802524";"Александр dj050";"10";"3";"0"
"2447633";"Александр Викторович ";"10";"1";"0"
"1189458";"YurikSee";"10";"2";"0"
"3375683";"Виталий Скрыпник";"10";"0";"0"
"6077717";"Mykola Vysotskyi";"10";"0";"0"
"577334";"iamsneer";"10";"4";"0"
"12806181";"mokidi5078";"10";"0";"0"
"11860543";"hmaxwell";"10";"6";"1"
"4390959";"Witalian";"10";"0";"0"
"2536006";"m0rte";"10";"1";"0"
"5592990";"famtaman2016";"10";"1";"0"
"5800721";"Antoni Nalegowicz";"10";"0";"0"
"11226815";"Віталій Барилка";"10";"5";"1"
"4032342";"Jumpman15";"10";"1";"0"
"4473776";"babyuk";"10";"1";"0"
"4330297";"Stas Sviridenko";"10";"2";"0"
"8111106";"HelpMeHere";"10";"2";"0"
"4636254";"Roman  Pobochiy";"10";"0";"0"
"1458684";"Euroukraine";"10";"0";"0"
"2733518";"jacobmonarch";"10";"1";"0"
"1679";"andrewpmk";"10";"1";"0"
"9352073";"Artur Milos";"10";"0";"0"
"12552560";"Nazar_K";"10";"3";"0"
"6285521";"Sametoy";"10";"3";"0"
"8843315";"bloodx_himki";"10";"0";"0"
"609732";"hormon";"10";"1";"0"
"5713005";"Олександр Василюк";"10";"0";"0"
"5170522";"Александр Цымбалист";"10";"1";"0"
"8713549";"sergio_live";"10";"3";"0"
"2887390";"Anestezija";"10";"3";"0"
"6778951";"Markivci 1720";"10";"2";"0"
"5182368";"Муравьиная логистика";"10";"10";"3"
"3379100";"AlexHod";"10";"0";"0"
"413009";"gai561";"10";"0";"0"
"65320";"hauler";"10";"3";"0"
"1814551";"Alex309";"10";"3";"0"
"60686";"Naishin";"10";"0";"0"
"899452";"BarifRu";"10";"1";"0"
"10039430";"oned1s";"10";"0";"0"
"9193944";"LordOfSun";"10";"0";"0"
"4189546";"Denis  Radaev";"10";"0";"0"
"3425961";"Oleksandr Koshchuk";"10";"2";"0"
"2797480";"iriver";"10";"0";"0"
"4159152";"Вячеслав Чухарев";"10";"4";"0"
"4345963";"wowhura";"10";"1";"0"
"3092572";"korol0";"10";"2";"0"
"111168";"line305b";"10";"0";"0"
"12266712";"FenIX_CoRp";"10";"22";"0"
"11773909";"Anna Shev4enko";"10";"0";"0"
"10659264";"Berman2020";"10";"2";"0"
"2377797";"Ajaja";"10";"5";"1"
"3984556";"olegrasskazov";"10";"2";"0"
"3392465";"Олег Гарковенко";"10";"19";"0"
"9265085";"lyashevskyidenis";"10";"3";"0"
"9477956";"Vilchynska";"10";"3";"0"
"8076813";"Itsalex";"10";"4";"0"
"9263246";"Bobfobos";"10";"54";"0"
"4895463";"Aliaksandr Jisisov";"10";"1";"0"
"8571112";"ExIngus";"10";"0";"0"
"13615987";"Andrey_Velotourist";"10";"4";"0"
"2036593";"Vorobeff";"10";"5";"0"
"8498752";"Marfuz";"10";"2";"0"
"1245643";"Coldrain";"10";"2";"0"
"4429236";"sembilin";"10";"2";"0"
"550109";"lex_nv";"10";"0";"0"
"889776";"Stasdizzi";"10";"0";"0"
"5415762";"Елена Козловская";"10";"0";"0"
"10955205";"Григорий35";"10";"0";"0"
"9395917";"VigotheCarpathian";"10";"5";"0"
"4873389";"Iga | Yanosik";"10";"1";"0"
"3921872";"Микола Шевчук";"10";"2";"0"
"3273113";"Alex Федорцов";"10";"1";"0"
"1023906";"rashaurl";"10";"11";"0"
"8172549";"Doctor_wh0";"10";"2";"0"
"75589";"Dicr";"10";"0";"0"
"1188417";"Artem_K";"10";"1";"0"
"508620";"Jarek z Opola";"10";"1";"0"
"224610";"stangoodman";"10";"4";"0"
"3481207";"zaboyshik";"10";"6";"0"
"742405";"Yunchin";"10";"3";"0"
"10396410";"AvPme";"10";"2";"0"
"4039698";"Андрей Грузинов";"10";"0";"0"
"3568933";"cytivrat";"10";"2";"0"
"4140521";"StoneMD";"10";"1";"0"
"6553237";"AxHx";"10";"0";"0"
"14850";"T_9er";"10";"2";"0"
"10037265";"BlaGo033";"10";"1";"0"
"6380532";"Вадим1988";"10";"1";"0"
"5065269";"Igor Ohrsota";"10";"0";"0"
"9049984";"Dmytro Yeremenko";"10";"0";"0"
"3863154";"Vitaliy Topal";"10";"1";"0"
"590987";"emilmaks";"10";"2";"0"
"6217793";"Aleksey Dobriakov";"10";"0";"0"
"10199787";"Stixtt";"10";"8";"0"
"3528086";"serjonja";"10";"1";"0"
"1865484";"olegburlaka";"10";"0";"0"
"504280";"Operations";"10";"0";"0"
"2500642";"KorkinMV";"10";"1";"0"
"10282944";"Максим10016";"10";"2";"0"
"1281132";"Artem Sorokin";"10";"0";"0"
"6060053";"OYuriy";"10";"5";"0"
"9390203";"Andrew Logvinenko";"10";"1";"0"
"9904231";"lychenkoff";"10";"0";"0"
"6694767";"Сергей 85";"10";"0";"0"
"10281686";"Artem11221122";"10";"3";"0"
"5603189";"Tiger_Sofia";"9";"0";"0"
"2017539";"cortic";"9";"0";"0"
"2905548";"hundd";"9";"0";"0"
"2515383";"izia";"9";"3";"0"
"8392769";"PaintItRed";"9";"1";"0"
"7363008";"VR-G";"9";"39";"0"
"590608";"antimeridian";"9";"2";"0"
"3982500";"Dima Koshlyak";"9";"0";"0"
"11370608";"triniti954";"9";"2";"0"
"5006208";"Vic Chetov";"9";"0";"0"
"10353367";"Андрій Шнайдер";"9";"2";"0"
"5209491";"Yulia  Verpovskaya";"9";"1";"0"
"225586";"nimus";"9";"0";"0"
"2780496";"Kamix";"9";"0";"0"
"661223";"Yak1982";"9";"1";"0"
"9227073";"NOKI777";"9";"2";"0"
"10432381";"nazarpikh";"9";"4";"0"
"8594872";"Ярослав Гученко";"9";"2";"0"
"10372552";"morfidae";"9";"1";"0"
"13127613";"Astoria Hotel";"9";"1";"0"
"404860";"aloise";"9";"2";"0"
"3802853";"dimonik";"9";"2";"0"
"1674916";"Gman123";"9";"1";"0"
"9100703";"mfeenan";"9";"2";"0"
"2700144";"bearenok";"9";"4";"0"
"12638181";"Natali_L";"9";"3";"0"
"1332254";"ukrexpert";"9";"1";"0"
"5774061";"Victoria Andreeva";"9";"76";"0"
"8704115";"Kravcha";"9";"0";"0"
"12880259";"rudenkowd";"9";"3";"0"
"2945782";"Burmilla";"9";"1";"0"
"10755106";"Kostyantyn Yalynniy";"9";"3";"0"
"9023098";"userd433fc";"9";"11";"0"
"7048469";"_Anna_Rybchenko_МГЗн-161";"9";"0";"0"
"7534844";"TYBYC";"9";"2";"0"
"3026424";"Nikolya Podoprigora";"9";"5";"0"
"395697";"ANDREY888";"9";"16";"1"
"547229";"orush";"9";"0";"0"
"6249890";"Infamous85";"9";"4";"0"
"4606655";"oleggg";"9";"3";"0"
"5729406";"Dylger";"9";"58";"0"
"10237811";"Evgeni Sautin";"9";"8";"0"
"359050";"Miraj_mv";"9";"1";"0"
"3799669";"Лютер";"9";"0";"0"
"4418328";"UA1960";"9";"0";"0"
"5672867";"jaegerhide";"9";"2";"0"
"8649216";"boopington";"9";"0";"0"
"8691689";"Dmitry Kuprevich";"9";"6";"0"
"13580248";"zorro28";"9";"0";"0"
"3941281";"Andy RoodWolf";"9";"0";"0"
"4685033";"Maxi Stark";"9";"1";"0"
"13166650";"Art05";"9";"4";"1"
"12675465";"zaq13qaz";"9";"12";"0"
"4663876";"Ukrulysses";"9";"0";"0"
"3213391";"Владимируссич";"9";"0";"0"
"8441641";"Takeshi Taniguchi";"9";"0";"0"
"903516";"Andriy Babak";"9";"3";"0"
"4048578";"Sakar77";"9";"0";"0"
"7996440";"clangendum";"9";"21";"0"
"3443692";"Vashuk";"9";"1";"0"
"10297013";"Yurii Overko";"9";"1";"0"
"7728863";"Omapuser";"9";"0";"0"
"12349";"Rafal Olearski";"9";"0";"0"
"12235143";""РАЙЗ-ПАК"";"9";"3";"0"
"3786698";"Владимир милашенко";"9";"0";"0"
"6200774";"Олег Білоус";"9";"0";"0"
"8557647";"Рома Молдован";"9";"0";"0"
"10777939";"yoman18";"9";"1";"0"
"10086362";"Prytula Dental Studio";"9";"1";"0"
"3921022";"artem_kharchenko";"9";"0";"0"
"3791436";"Volodymyr Gniedov";"9";"1";"0"
"8625006";"Walterbox";"9";"0";"0"
"1009071";"FILVIT";"9";"1";"0"
"9320596";"Chilliwack";"9";"0";"0"
"8833470";"lakki82";"9";"0";"0"
"6733228";"Галушка Сергей";"9";"4";"0"
"9229275";"Rus_Sta";"9";"10";"0"
"4330689";"MakarJ";"9";"0";"0"
"6750593";"mccartney436";"9";"2";"0"
"4670440";"Fadeaway Evanescent";"9";"0";"0"
"11256554";"Dmitiriy";"9";"0";"0"
"10744355";"Learning";"9";"3";"0"
"3952413";"Igor SHCH";"9";"1";"0"
"4249453";"Виктор Сарин";"9";"1";"0"
"5038837";"IvaSerge";"9";"4";"0"
"8838303";"Yuriy Karebin";"9";"0";"0"
"10317406";"Skybox23";"9";"1";"0"
"8103815";"Crimea Breeze";"9";"4";"0"
"3111541";"HectoR_UA";"9";"0";"0"
"5691044";"Sirius101";"9";"2";"0"
"4274464";"mila iovovich";"9";"0";"0"
"4947564";"Юра ФИЗ";"9";"0";"0"
"3191595";"t_borkovets";"9";"2";"0"
"4037842";"Adik Zulus";"9";"1";"0"
"218356";"vadimgor";"9";"0";"0"
"2287733";"mclion";"9";"3";"0"
"2662353";"AndreyP86";"9";"1";"0"
"11311754";"Aleks_nik";"9";"6";"0"
"92274";"adjuva";"9";"16";"1"
"1918952";"Qwed";"9";"0";"0"
"615246";"truetolich";"9";"3";"0"
"3103048";"Ihor Kalnytskyi";"9";"0";"0"
"10276735";"Nik111";"9";"2";"0"
"10064463";"Mickita";"9";"1";"0"
"8753272";"Argni";"9";"3";"0"
"5033289";"Zhovniryk";"9";"3";"0"
"3146292";"Максим Данилюк";"9";"1";"0"
"6802306";"Vitalderik";"9";"0";"0"
"12458681";"p1v2";"9";"0";"0"
"5098075";"Shyrik77";"9";"3";"0"
"5119942";"Mosyak Andriy";"9";"0";"0"
"9507550";"TEMNIK";"9";"0";"0"
"624241";"dimoto";"9";"0";"0"
"3197365";"bambr_art";"9";"0";"0"
"1836337";"Руслан Дорош";"9";"0";"0"
"6718609";"Zverik_imports";"9";"5";"0"
"4750093";"Dokker777";"9";"0";"0"
"8639998";"Alex-Bassila";"9";"3";"0"
"6908751";"Spick2017";"9";"0";"0"
"5175048";"Vovabubl";"9";"1";"0"
"1703910";"Grzegorz_Kujawa";"9";"1";"0"
"4968628";"Юлия777";"9";"0";"0"
"3949751";"yurgkh";"9";"4";"0"
"8234383";"stromo";"9";"2";"0"
"570071";"AlienHamsteR";"9";"0";"0"
"10385937";"морпсаспач";"9";"6";"0"
"2269274";"Стоматолог Хлопонін  Dentist";"9";"0";"0"
"9189401";"Аня Гогуш";"9";"129";"0"
"5614531";"KarlGustav";"9";"0";"0"
"3629999";"OlegGalushko";"9";"0";"0"
"1858590";"semyon421";"9";"0";"0"
"5198397";"Cristinel Adam";"9";"0";"0"
"192183";"ukasiu";"9";"0";"0"
"4183395";"Joker FX";"9";"0";"0"
"2535548";"ildarado";"9";"2";"0"
"6124512";"Varior";"9";"2";"0"
"421681";"mate_akos";"9";"0";"0"
"10888294";"St Mickey";"9";"0";"0"
"2510287";"Alorsee";"9";"2";"0"
"10582919";"NIBERIUM";"9";"7";"0"
"9235660";"Psele";"9";"0";"0"
"10985715";"alexeyfilatov";"9";"3";"0"
"1859564";"rosz";"9";"1";"0"
"5284946";"Artem1111";"9";"7";"0"
"2543901";"ovidiupasarica";"9";"1";"0"
"11169621";"Roman9790";"9";"0";"0"
"283698";"Askold";"9";"2";"0"
"3540283";"Плут";"9";"3";"0"
"8405745";"Xylatt";"9";"4";"0"
"3545236";"Sergej Tulchinskij";"9";"0";"0"
"5774408";"Денис Іванчук";"9";"0";"0"
"4928468";"ArtKh";"9";"8";"0"
"3757770";"Calm_Joker_SSV";"9";"0";"0"
"3840042";"Андрей Мищанюк";"9";"0";"0"
"2336583";"AlisaDemina";"9";"3";"0"
"1181046";"zzoond";"9";"0";"0"
"3139835";"piorekf";"9";"0";"0"
"2703513";"marinatravelblog";"9";"0";"0"
"7575976";"Artem19930822";"9";"1";"0"
"6263139";"Евгений Евченко";"9";"1";"0"
"44374";"harfner";"9";"0";"0"
"4301410";"fwonky";"9";"0";"0"
"12523738";"Igorsan";"9";"1";"0"
"10856820";"SEBBIO";"9";"5";"0"
"7179585";"Rost2015410";"9";"0";"0"
"158784";"bjankuloski";"9";"0";"0"
"8725964";"Raghavendra_T";"9";"2";"0"
"3851545";"samely_labuildings";"9";"8";"0"
"10141487";"Херсонська міська рада";"9";"4";"0"
"9676151";"Andrew_LV";"9";"3";"0"
"3821296";"Vitalii Piast";"9";"0";"0"
"4110827";"Сергей Антипов";"9";"0";"0"
"7468689";"Рашид Байтаршинов";"9";"0";"0"
"10210552";"villa_atika";"9";"2";"0"
"4200387";"Artem Kryuchek";"9";"0";"0"
"6181671";"skorpback";"9";"0";"0"
"461708";"Євген";"9";"4";"0"
"4724048";"Shenkmann";"9";"3";"0"
"7675297";"KonaMapDog";"9";"6";"0"
"722092";"bureau";"9";"0";"0"
"10227412";"Yul9212";"9";"2";"0"
"4542729";"Tapac Ko";"9";"3";"0"
"8849724";"alina19ts";"9";"1";"0"
"12323737";"Rossomaxa";"9";"2";"0"
"9069362";"Віталій Гула";"9";"4";"0"
"2792658";"bokij";"9";"0";"0"
"3391415";"Ivlya";"9";"1";"0"
"409950";"navisport";"9";"2";"0"
"9056332";"Dmitri Kerch";"9";"0";"0"
"1080520";"sector_lug";"9";"0";"0"
"6787946";"ИДС";"9";"18";"250"
"9218802";"Alekseyev";"9";"7";"0"
"9577566";"scarburato";"9";"25";"0"
"9852088";"kesha1729";"9";"2";"0"
"617737";"karik_sh";"9";"0";"0"
"8772093";"opetruk";"9";"1";"0"
"12482076";"vadim soloviov";"9";"0";"0"
"8586904";"Stas616";"9";"2";"0"
"6406568";"Stepnyi";"9";"1";"0"
"452299";"nsmith";"9";"0";"0"
"12697698";"5137";"9";"0";"0"
"659317";"vdm1974";"9";"0";"0"
"5659389";"Вова Повпа";"9";"0";"0"
"1248909";"Alentus";"9";"4";"0"
"6700587";"Tropotop";"9";"0";"0"
"11253336";"ustigo";"9";"3";"0"
"3403627";"Sergei Chechetkin";"9";"1";"0"
"10550070";"tomikaelko";"9";"2";"0"
"6047418";"Jurgen426";"9";"5";"0"
